state_name,district_name,season,crop,rainfall,temp
Uttar Pradesh,JAUNPUR,december,barley,,
Uttar Pradesh,JAUNPUR,october,onion,,
Uttar Pradesh,JAUNPUR,november,onion,,
Uttar Pradesh,JAUNPUR,january,pulses,,
Uttar Pradesh,JAUNPUR,february,pulses,,
Uttar Pradesh,JAUNPUR,march,pulses,,
Uttar Pradesh,JAUNPUR,september,coriander,,
Uttar Pradesh,JAUNPUR,october,garlic,,
Uttar Pradesh,JAUNPUR,september,garlic,,
Uttar Pradesh,JAUNPUR,november,garlic,,
Uttar Pradesh,JAUNPUR,february,bottle gourd,,
Uttar Pradesh,JAUNPUR,march,bottle gourd,,
Uttar Pradesh,JAUNPUR,june,bottle gourd,,
Uttar Pradesh,JAUNPUR,july,bottle gourd,,
Uttar Pradesh,JAUNPUR,august,carrot,,
Uttar Pradesh,JAUNPUR,september,carrot,,
Uttar Pradesh,JAUNPUR,october,carrot,,
Uttar Pradesh,JAUNPUR,november,tomato,,
Uttar Pradesh,JAUNPUR,december,tomato,,
Uttar Pradesh,JAUNPUR,october,tomato,,
Uttar Pradesh,JAUNPUR,september,spinach,,
Uttar Pradesh,JAUNPUR,october,spinach,,
Uttar Pradesh,JAUNPUR,november,spinach,,
Uttar Pradesh,JAUNPUR,august,radish,,
Uttar Pradesh,JAUNPUR,september,radish,,
Uttar Pradesh,JAUNPUR,october,radish,,
Uttar Pradesh,JAUNPUR,november,radish,,
Uttar Pradesh,JAUNPUR,january,radish,,
Uttar Pradesh,JAUNPUR,october,beetroot,,
Uttar Pradesh,JAUNPUR,november,beetroot,,
Uttar Pradesh,JHANSI,january,sugarcane,,
Uttar Pradesh,JHANSI,february,sugarcane,,
Uttar Pradesh,JHANSI,march,sugarcane,,
Uttar Pradesh,JHANSI,april,jute,,
Uttar Pradesh,JHANSI,may,jute,,
Uttar Pradesh,JHANSI,june,rice,,
Uttar Pradesh,JHANSI,july,rice,,
Uttar Pradesh,JHANSI,august,oilseeds,,
Uttar Pradesh,JHANSI,september,oilseeds,,
Uttar Pradesh,JHANSI,october,cauliflower,,
Uttar Pradesh,JHANSI,november,wheat,,
Uttar Pradesh,JHANSI,december,wheat,,
Uttar Pradesh,JHANSI,march,jute,,
Uttar Pradesh,JHANSI,june,maize,,
Uttar Pradesh,JHANSI,july,maize,,
Uttar Pradesh,JHANSI,june,oilseeds,,
Uttar Pradesh,JHANSI,july,oilseeds,,
Uttar Pradesh,JHANSI,september,cauliflower,,
Uttar Pradesh,JHANSI,november,cauliflower,,
Uttar Pradesh,JHANSI,december,cauliflower,,
Uttar Pradesh,JHANSI,october,cabbage,,
Uttar Pradesh,JHANSI,november,cabbage,,
Uttar Pradesh,JHANSI,december,cabbage,,
Uttar Pradesh,JHANSI,april,tomato,,
Uttar Pradesh,JHANSI,may,tomato,,
Uttar Pradesh,JHANSI,june,tomato,,
Uttar Pradesh,JHANSI,november,capsicum,,
Uttar Pradesh,JHANSI,september,radish,,
Uttar Pradesh,JHANSI,october,cabbage,,
Uttar Pradesh,JHANSI,november,cabbage,,
Uttar Pradesh,JHANSI,february,chilli,,
Uttar Pradesh,JHANSI,march,chilli,,
Uttar Pradesh,JHANSI,march,cucumber,,
Uttar Pradesh,JHANSI,april,cucumber,,
Uttar Pradesh,JHANSI,october,patato,,
Uttar Pradesh,JHANSI,november,patato,,
Uttar Pradesh,JHANSI,december,patato,,
Uttar Pradesh,JHANSI,october,barley,,
Uttar Pradesh,JHANSI,november,barley,,
Uttar Pradesh,JHANSI,december,barley,,
Uttar Pradesh,JHANSI,october,onion,,
Uttar Pradesh,JHANSI,november,onion,,
Uttar Pradesh,JHANSI,january,pulses,,
Uttar Pradesh,JHANSI,february,pulses,,
Uttar Pradesh,JHANSI,march,pulses,,
Uttar Pradesh,JHANSI,september,coriander,,
Uttar Pradesh,JHANSI,october,garlic,,
Uttar Pradesh,JHANSI,september,garlic,,
Uttar Pradesh,JHANSI,november,garlic,,
Uttar Pradesh,JHANSI,february,bottle gourd,,
Uttar Pradesh,JHANSI,march,bottle gourd,,
Uttar Pradesh,JHANSI,june,bottle gourd,,
Uttar Pradesh,JHANSI,july,bottle gourd,,
Uttar Pradesh,JHANSI,august,carrot,,
Uttar Pradesh,JHANSI,september,carrot,,
Uttar Pradesh,JHANSI,october,carrot,,
Uttar Pradesh,JHANSI,november,tomato,,
Uttar Pradesh,JHANSI,december,tomato,,
Uttar Pradesh,JHANSI,october,tomato,,
Uttar Pradesh,JHANSI,september,spinach,,
Uttar Pradesh,JHANSI,october,spinach,,
Uttar Pradesh,JHANSI,november,spinach,,
Uttar Pradesh,JHANSI,august,radish,,
Uttar Pradesh,JHANSI,september,radish,,
Uttar Pradesh,JHANSI,october,radish,,
Uttar Pradesh,JHANSI,november,radish,,
Uttar Pradesh,JHANSI,january,radish,,
Uttar Pradesh,JHANSI,october,beetroot,,
Uttar Pradesh,JHANSI,november,beetroot,,
Uttar Pradesh,KAUSHAMBI,january,sugarcane,,
Uttar Pradesh,KAUSHAMBI,february,sugarcane,,
Uttar Pradesh,KAUSHAMBI,march,sugarcane,,
Uttar Pradesh,KAUSHAMBI,april,jute,,
Uttar Pradesh,KAUSHAMBI,may,jute,,
Uttar Pradesh,KAUSHAMBI,june,rice,,
Uttar Pradesh,KAUSHAMBI,july,rice,,
Uttar Pradesh,KAUSHAMBI,august,oilseeds,,
Uttar Pradesh,KAUSHAMBI,september,oilseeds,,
Uttar Pradesh,KAUSHAMBI,october,cauliflower,,
Uttar Pradesh,KAUSHAMBI,november,wheat,,
Uttar Pradesh,KAUSHAMBI,december,wheat,,
Uttar Pradesh,KAUSHAMBI,march,jute,,
Uttar Pradesh,KAUSHAMBI,june,maize,,
Uttar Pradesh,KAUSHAMBI,july,maize,,
Uttar Pradesh,KAUSHAMBI,june,oilseeds,,
Uttar Pradesh,KAUSHAMBI,july,oilseeds,,
Uttar Pradesh,KAUSHAMBI,september,cauliflower,,
Uttar Pradesh,KAUSHAMBI,november,cauliflower,,
Uttar Pradesh,KAUSHAMBI,december,cauliflower,,
Uttar Pradesh,KAUSHAMBI,october,cabbage,,
Uttar Pradesh,KAUSHAMBI,november,cabbage,,
Uttar Pradesh,KAUSHAMBI,december,cabbage,,
Uttar Pradesh,KAUSHAMBI,april,tomato,,
Uttar Pradesh,KAUSHAMBI,may,tomato,,
Uttar Pradesh,KAUSHAMBI,june,tomato,,
Uttar Pradesh,KAUSHAMBI,november,capsicum,,
Uttar Pradesh,KAUSHAMBI,september,radish,,
Uttar Pradesh,KAUSHAMBI,october,cabbage,,
Uttar Pradesh,KAUSHAMBI,november,cabbage,,
Uttar Pradesh,KAUSHAMBI,february,chilli,,
Uttar Pradesh,KAUSHAMBI,march,chilli,,
Uttar Pradesh,KAUSHAMBI,march,cucumber,,
Uttar Pradesh,KAUSHAMBI,april,cucumber,,
Uttar Pradesh,KAUSHAMBI,october,patato,,
Uttar Pradesh,KAUSHAMBI,november,patato,,
Uttar Pradesh,KAUSHAMBI,december,patato,,
Uttar Pradesh,KAUSHAMBI,october,barley,,
Uttar Pradesh,KAUSHAMBI,november,barley,,
Uttar Pradesh,KAUSHAMBI,december,barley,,
Uttar Pradesh,KAUSHAMBI,october,onion,,
Uttar Pradesh,KAUSHAMBI,november,onion,,
Uttar Pradesh,KAUSHAMBI,january,pulses,,
Uttar Pradesh,KAUSHAMBI,february,pulses,,
Uttar Pradesh,KAUSHAMBI,march,pulses,,
Uttar Pradesh,KAUSHAMBI,september,coriander,,
Uttar Pradesh,KAUSHAMBI,october,garlic,,
Uttar Pradesh,KAUSHAMBI,september,garlic,,
Uttar Pradesh,KAUSHAMBI,november,garlic,,
Uttar Pradesh,KAUSHAMBI,february,bottle gourd,,
Uttar Pradesh,KAUSHAMBI,march,bottle gourd,,
Uttar Pradesh,KAUSHAMBI,june,bottle gourd,,
Uttar Pradesh,KAUSHAMBI,july,bottle gourd,,
Uttar Pradesh,KAUSHAMBI,august,carrot,,
Uttar Pradesh,KAUSHAMBI,september,carrot,,
Uttar Pradesh,KAUSHAMBI,october,carrot,,
Uttar Pradesh,KAUSHAMBI,november,tomato,,
Uttar Pradesh,KAUSHAMBI,december,tomato,,
Uttar Pradesh,KAUSHAMBI,october,tomato,,
Uttar Pradesh,KAUSHAMBI,september,spinach,,
Uttar Pradesh,KAUSHAMBI,october,spinach,,
Uttar Pradesh,KAUSHAMBI,november,spinach,,
Uttar Pradesh,KAUSHAMBI,august,radish,,
Uttar Pradesh,KAUSHAMBI,september,radish,,
Uttar Pradesh,KAUSHAMBI,october,radish,,
Uttar Pradesh,KAUSHAMBI,november,radish,,
Uttar Pradesh,KAUSHAMBI,january,radish,,
Uttar Pradesh,KAUSHAMBI,october,beetroot,,
Uttar Pradesh,KAUSHAMBI,november,beetroot,,
Uttar Pradesh,LUCKNOW,january,sugarcane,,
Uttar Pradesh,LUCKNOW,february,sugarcane,,
Uttar Pradesh,LUCKNOW,march,sugarcane,,
Uttar Pradesh,LUCKNOW,april,jute,,
Uttar Pradesh,LUCKNOW,may,jute,,
Uttar Pradesh,LUCKNOW,june,rice,,
Uttar Pradesh,LUCKNOW,july,rice,,
Uttar Pradesh,LUCKNOW,august,oilseeds,,
Uttar Pradesh,LUCKNOW,september,oilseeds,,
Uttar Pradesh,LUCKNOW,october,cauliflower,,
Uttar Pradesh,LUCKNOW,november,wheat,,
Uttar Pradesh,LUCKNOW,december,wheat,,
Uttar Pradesh,LUCKNOW,march,jute,,
Uttar Pradesh,LUCKNOW,june,maize,,
Uttar Pradesh,LUCKNOW,july,maize,,
Uttar Pradesh,LUCKNOW,june,oilseeds,,
Uttar Pradesh,LUCKNOW,july,oilseeds,,
Uttar Pradesh,LUCKNOW,september,cauliflower,,
Uttar Pradesh,LUCKNOW,november,cauliflower,,
Uttar Pradesh,LUCKNOW,december,cauliflower,,
Uttar Pradesh,LUCKNOW,october,cabbage,,
Uttar Pradesh,LUCKNOW,november,cabbage,,
Uttar Pradesh,LUCKNOW,december,cabbage,,
Uttar Pradesh,LUCKNOW,april,tomato,,
Uttar Pradesh,LUCKNOW,may,tomato,,
Uttar Pradesh,LUCKNOW,june,tomato,,
Uttar Pradesh,LUCKNOW,november,capsicum,,
Uttar Pradesh,LUCKNOW,september,radish,,
Uttar Pradesh,LUCKNOW,october,cabbage,,
Uttar Pradesh,LUCKNOW,november,cabbage,,
Uttar Pradesh,LUCKNOW,february,chilli,,
Uttar Pradesh,LUCKNOW,march,chilli,,
Uttar Pradesh,LUCKNOW,march,cucumber,,
Uttar Pradesh,LUCKNOW,april,cucumber,,
Uttar Pradesh,LUCKNOW,october,patato,,
Uttar Pradesh,LUCKNOW,november,patato,,
Uttar Pradesh,LUCKNOW,december,patato,,
Uttar Pradesh,LUCKNOW,october,barley,,
Uttar Pradesh,LUCKNOW,november,barley,,
Uttar Pradesh,LUCKNOW,december,barley,,
Uttar Pradesh,LUCKNOW,october,onion,,
Uttar Pradesh,LUCKNOW,november,onion,,
Uttar Pradesh,LUCKNOW,january,pulses,,
Uttar Pradesh,LUCKNOW,february,pulses,,
Uttar Pradesh,LUCKNOW,march,pulses,,
Uttar Pradesh,LUCKNOW,september,coriander,,
Uttar Pradesh,LUCKNOW,october,garlic,,
Uttar Pradesh,LUCKNOW,september,garlic,,
Uttar Pradesh,LUCKNOW,november,garlic,,
Uttar Pradesh,LUCKNOW,february,bottle gourd,,
Uttar Pradesh,LUCKNOW,march,bottle gourd,,
Uttar Pradesh,LUCKNOW,june,bottle gourd,,
Uttar Pradesh,LUCKNOW,july,bottle gourd,,
Uttar Pradesh,LUCKNOW,august,carrot,,
Uttar Pradesh,LUCKNOW,september,carrot,,
Uttar Pradesh,LUCKNOW,october,carrot,,
Uttar Pradesh,LUCKNOW,november,tomato,,
Uttar Pradesh,LUCKNOW,december,tomato,,
Uttar Pradesh,LUCKNOW,october,tomato,,
Uttar Pradesh,LUCKNOW,september,spinach,,
Uttar Pradesh,LUCKNOW,october,spinach,,
Uttar Pradesh,LUCKNOW,november,spinach,,
Uttar Pradesh,LUCKNOW,august,radish,,
Uttar Pradesh,LUCKNOW,september,radish,,
Uttar Pradesh,LUCKNOW,october,radish,,
Uttar Pradesh,LUCKNOW,november,radish,,
Uttar Pradesh,LUCKNOW,january,radish,,
Uttar Pradesh,LUCKNOW,october,beetroot,,
Uttar Pradesh,LUCKNOW,november,beetroot,,
Uttar Pradesh,MATHURA,january,sugarcane,,
Uttar Pradesh,MATHURA,february,sugarcane,,
Uttar Pradesh,MATHURA,march,sugarcane,,
Uttar Pradesh,MATHURA,april,jute,,
Uttar Pradesh,MATHURA,may,jute,,
Uttar Pradesh,MATHURA,june,rice,,
Uttar Pradesh,MATHURA,july,rice,,
Uttar Pradesh,MATHURA,august,oilseeds,,
Uttar Pradesh,MATHURA,september,oilseeds,,
Uttar Pradesh,MATHURA,october,cauliflower,,
Uttar Pradesh,MATHURA,november,wheat,,
Uttar Pradesh,MATHURA,december,wheat,,
Uttar Pradesh,MATHURA,march,jute,,
Uttar Pradesh,MATHURA,june,maize,,
Uttar Pradesh,MATHURA,july,maize,,
Uttar Pradesh,MATHURA,june,oilseeds,,
Uttar Pradesh,MATHURA,july,oilseeds,,
Uttar Pradesh,MATHURA,september,cauliflower,,
Uttar Pradesh,MATHURA,november,cauliflower,,
Uttar Pradesh,MATHURA,december,cauliflower,,
Uttar Pradesh,MATHURA,october,cabbage,,
Uttar Pradesh,MATHURA,november,cabbage,,
Uttar Pradesh,MATHURA,december,cabbage,,
Uttar Pradesh,MATHURA,april,tomato,,
Uttar Pradesh,MATHURA,may,tomato,,
Uttar Pradesh,MATHURA,june,tomato,,
Uttar Pradesh,MATHURA,november,capsicum,,
Uttar Pradesh,MATHURA,september,radish,,
Uttar Pradesh,MATHURA,october,cabbage,,
Uttar Pradesh,MATHURA,november,cabbage,,
Uttar Pradesh,MATHURA,february,chilli,,
Uttar Pradesh,MATHURA,march,chilli,,
Uttar Pradesh,MATHURA,march,cucumber,,
Uttar Pradesh,MATHURA,april,cucumber,,
Uttar Pradesh,MATHURA,october,patato,,
Uttar Pradesh,MATHURA,november,patato,,
Uttar Pradesh,MATHURA,december,patato,,
Uttar Pradesh,MATHURA,october,barley,,
Uttar Pradesh,MATHURA,november,barley,,
Uttar Pradesh,MATHURA,december,barley,,
Uttar Pradesh,MATHURA,october,onion,,
Uttar Pradesh,MATHURA,november,onion,,
Uttar Pradesh,MATHURA,january,pulses,,
Uttar Pradesh,MATHURA,february,pulses,,
Uttar Pradesh,MATHURA,march,pulses,,
Uttar Pradesh,MATHURA,september,coriander,,
Uttar Pradesh,MATHURA,october,garlic,,
Uttar Pradesh,MATHURA,september,garlic,,
Uttar Pradesh,MATHURA,november,garlic,,
Uttar Pradesh,MATHURA,february,bottle gourd,,
Uttar Pradesh,MATHURA,march,bottle gourd,,
Uttar Pradesh,MATHURA,june,bottle gourd,,
Uttar Pradesh,MATHURA,july,bottle gourd,,
Uttar Pradesh,MATHURA,august,carrot,,
Uttar Pradesh,MATHURA,september,carrot,,
Uttar Pradesh,MATHURA,october,carrot,,
Uttar Pradesh,MATHURA,november,tomato,,
Uttar Pradesh,MATHURA,december,tomato,,
Uttar Pradesh,MATHURA,october,tomato,,
Uttar Pradesh,MATHURA,september,spinach,,
Uttar Pradesh,MATHURA,october,spinach,,
Uttar Pradesh,MATHURA,november,spinach,,
Uttar Pradesh,MATHURA,august,radish,,
Uttar Pradesh,MATHURA,september,radish,,
Uttar Pradesh,MATHURA,october,radish,,
Uttar Pradesh,MATHURA,november,radish,,
Uttar Pradesh,MATHURA,january,radish,,
Uttar Pradesh,MATHURA,october,beetroot,,
Uttar Pradesh,MATHURA,november,beetroot,,
Uttar Pradesh,MAU,january,sugarcane,,
Uttar Pradesh,MAU,february,sugarcane,,
Uttar Pradesh,MAU,march,sugarcane,,
Uttar Pradesh,MAU,april,jute,,
Uttar Pradesh,MAU,may,jute,,
Uttar Pradesh,MAU,june,rice,,
Uttar Pradesh,MAU,july,rice,,
Uttar Pradesh,MAU,august,oilseeds,,
Uttar Pradesh,MAU,september,oilseeds,,
Uttar Pradesh,MAU,october,cauliflower,,
Uttar Pradesh,MAU,november,wheat,,
Uttar Pradesh,MAU,december,wheat,,
Uttar Pradesh,MAU,march,jute,,
Uttar Pradesh,MAU,june,maize,,
Uttar Pradesh,MAU,july,maize,,
Uttar Pradesh,MAU,june,oilseeds,,
Uttar Pradesh,MAU,july,oilseeds,,
Uttar Pradesh,MAU,september,cauliflower,,
Uttar Pradesh,MAU,november,cauliflower,,
Uttar Pradesh,MAU,december,cauliflower,,
Uttar Pradesh,MAU,october,cabbage,,
Uttar Pradesh,MAU,november,cabbage,,
Uttar Pradesh,MAU,december,cabbage,,
Uttar Pradesh,MAU,april,tomato,,
Uttar Pradesh,MAU,may,tomato,,
Uttar Pradesh,MAU,june,tomato,,
Uttar Pradesh,MAU,november,capsicum,,
Uttar Pradesh,MAU,september,radish,,
Uttar Pradesh,MAU,october,cabbage,,
Uttar Pradesh,MAU,november,cabbage,,
Uttar Pradesh,MAU,february,chilli,,
Uttar Pradesh,MAU,march,chilli,,
Uttar Pradesh,MAU,march,cucumber,,
Uttar Pradesh,MAU,april,cucumber,,
Uttar Pradesh,MAU,october,patato,,
Uttar Pradesh,MAU,november,patato,,
Uttar Pradesh,MAU,december,patato,,
Uttar Pradesh,MAU,october,barley,,
Uttar Pradesh,MAU,november,barley,,
Uttar Pradesh,MAU,december,barley,,
Uttar Pradesh,MAU,october,onion,,
Uttar Pradesh,MAU,november,onion,,
Uttar Pradesh,MAU,january,pulses,,
Uttar Pradesh,MAU,february,pulses,,
Uttar Pradesh,MAU,march,pulses,,
Uttar Pradesh,MAU,september,coriander,,
Uttar Pradesh,MAU,october,garlic,,
Uttar Pradesh,MAU,september,garlic,,
Uttar Pradesh,MAU,november,garlic,,
Uttar Pradesh,MAU,february,bottle gourd,,
Uttar Pradesh,MAU,march,bottle gourd,,
Uttar Pradesh,MAU,june,bottle gourd,,
Uttar Pradesh,MAU,july,bottle gourd,,
Uttar Pradesh,MAU,august,carrot,,
Uttar Pradesh,MAU,september,carrot,,
Uttar Pradesh,MAU,october,carrot,,
Uttar Pradesh,MAU,november,tomato,,
Uttar Pradesh,MAU,december,tomato,,
Uttar Pradesh,MAU,october,tomato,,
Uttar Pradesh,MAU,september,spinach,,
Uttar Pradesh,MAU,october,spinach,,
Uttar Pradesh,MAU,november,spinach,,
Uttar Pradesh,MAU,august,radish,,
Uttar Pradesh,MAU,september,radish,,
Uttar Pradesh,MAU,october,radish,,
Uttar Pradesh,MAU,november,radish,,
Uttar Pradesh,MAU,january,radish,,
Uttar Pradesh,MAU,october,beetroot,,
Uttar Pradesh,MAU,november,beetroot,,
Uttar Pradesh,MEERUT,january,sugarcane,,
Uttar Pradesh,MEERUT,february,sugarcane,,
Uttar Pradesh,MEERUT,march,sugarcane,,
Uttar Pradesh,MEERUT,april,jute,,
Uttar Pradesh,MEERUT,may,jute,,
Uttar Pradesh,MEERUT,june,rice,,
Uttar Pradesh,MEERUT,july,rice,,
Uttar Pradesh,MEERUT,august,oilseeds,,
Uttar Pradesh,MEERUT,september,oilseeds,,
Uttar Pradesh,MEERUT,october,cauliflower,,
Uttar Pradesh,MEERUT,november,wheat,,
Uttar Pradesh,MEERUT,december,wheat,,
Uttar Pradesh,MEERUT,march,jute,,
Uttar Pradesh,MEERUT,june,maize,,
Uttar Pradesh,MEERUT,july,maize,,
Uttar Pradesh,MEERUT,june,oilseeds,,
Uttar Pradesh,MEERUT,july,oilseeds,,
Uttar Pradesh,MEERUT,september,cauliflower,,
Uttar Pradesh,MEERUT,november,cauliflower,,
Uttar Pradesh,MEERUT,december,cauliflower,,
Uttar Pradesh,MEERUT,october,cabbage,,
Uttar Pradesh,MEERUT,november,cabbage,,
Uttar Pradesh,MEERUT,december,cabbage,,
Uttar Pradesh,MEERUT,april,tomato,,
Uttar Pradesh,MEERUT,may,tomato,,
Uttar Pradesh,MEERUT,june,tomato,,
Uttar Pradesh,MEERUT,november,capsicum,,
Uttar Pradesh,MEERUT,september,radish,,
Uttar Pradesh,MEERUT,october,cabbage,,
Uttar Pradesh,MEERUT,november,cabbage,,
Uttar Pradesh,MEERUT,february,chilli,,
Uttar Pradesh,MEERUT,march,chilli,,
Uttar Pradesh,MEERUT,march,cucumber,,
Uttar Pradesh,MEERUT,april,cucumber,,
Uttar Pradesh,MEERUT,october,patato,,
Uttar Pradesh,MEERUT,november,patato,,
Uttar Pradesh,MEERUT,december,patato,,
Uttar Pradesh,MEERUT,october,barley,,
Uttar Pradesh,MEERUT,november,barley,,
Uttar Pradesh,MEERUT,december,barley,,
Uttar Pradesh,MEERUT,october,onion,,
Uttar Pradesh,MEERUT,november,onion,,
Uttar Pradesh,MEERUT,january,pulses,,
Uttar Pradesh,MEERUT,february,pulses,,
Uttar Pradesh,MEERUT,march,pulses,,
Uttar Pradesh,MEERUT,september,coriander,,
Uttar Pradesh,MEERUT,october,garlic,,
Uttar Pradesh,MEERUT,september,garlic,,
Uttar Pradesh,MEERUT,november,garlic,,
Uttar Pradesh,MEERUT,february,bottle gourd,,
Uttar Pradesh,MEERUT,march,bottle gourd,,
Uttar Pradesh,MEERUT,june,bottle gourd,,
Uttar Pradesh,MEERUT,july,bottle gourd,,
Uttar Pradesh,MEERUT,august,carrot,,
Uttar Pradesh,MEERUT,september,carrot,,
Uttar Pradesh,MEERUT,october,carrot,,
Uttar Pradesh,MEERUT,november,tomato,,
Uttar Pradesh,MEERUT,december,tomato,,
Uttar Pradesh,MEERUT,october,tomato,,
Uttar Pradesh,MEERUT,september,spinach,,
Uttar Pradesh,MEERUT,october,spinach,,
Uttar Pradesh,MEERUT,november,spinach,,
Uttar Pradesh,MEERUT,august,radish,,
Uttar Pradesh,MEERUT,september,radish,,
Uttar Pradesh,MEERUT,october,radish,,
Uttar Pradesh,MEERUT,november,radish,,
Uttar Pradesh,MEERUT,january,radish,,
Uttar Pradesh,MEERUT,october,beetroot,,
Uttar Pradesh,MEERUT,november,beetroot,,
Uttar Pradesh,MIRZAPUR,january,sugarcane,,
Uttar Pradesh,MIRZAPUR,february,sugarcane,,
Uttar Pradesh,MIRZAPUR,march,sugarcane,,
Uttar Pradesh,MIRZAPUR,april,jute,,
Uttar Pradesh,MIRZAPUR,may,jute,,
Uttar Pradesh,MIRZAPUR,june,rice,,
Uttar Pradesh,MIRZAPUR,july,rice,,
Uttar Pradesh,MIRZAPUR,august,oilseeds,,
Uttar Pradesh,MIRZAPUR,september,oilseeds,,
Uttar Pradesh,MIRZAPUR,october,cauliflower,,
Uttar Pradesh,MIRZAPUR,november,wheat,,
Uttar Pradesh,MIRZAPUR,december,wheat,,
Uttar Pradesh,MIRZAPUR,march,jute,,
Uttar Pradesh,MIRZAPUR,june,maize,,
Uttar Pradesh,MIRZAPUR,july,maize,,
Uttar Pradesh,MIRZAPUR,june,oilseeds,,
Uttar Pradesh,MIRZAPUR,july,oilseeds,,
Uttar Pradesh,MIRZAPUR,september,cauliflower,,
Uttar Pradesh,MIRZAPUR,november,cauliflower,,
Uttar Pradesh,MIRZAPUR,december,cauliflower,,
Uttar Pradesh,MIRZAPUR,october,cabbage,,
Uttar Pradesh,MIRZAPUR,november,cabbage,,
Uttar Pradesh,MIRZAPUR,december,cabbage,,
Uttar Pradesh,MIRZAPUR,april,tomato,,
Uttar Pradesh,MIRZAPUR,may,tomato,,
Uttar Pradesh,MIRZAPUR,june,tomato,,
Uttar Pradesh,MIRZAPUR,november,capsicum,,
Uttar Pradesh,MIRZAPUR,september,radish,,
Uttar Pradesh,MIRZAPUR,october,cabbage,,
Uttar Pradesh,MIRZAPUR,november,cabbage,,
Uttar Pradesh,MIRZAPUR,february,chilli,,
Uttar Pradesh,MIRZAPUR,march,chilli,,
Uttar Pradesh,MIRZAPUR,march,cucumber,,
Uttar Pradesh,MIRZAPUR,april,cucumber,,
Uttar Pradesh,MIRZAPUR,october,patato,,
Uttar Pradesh,MIRZAPUR,november,patato,,
Uttar Pradesh,MIRZAPUR,december,patato,,
Uttar Pradesh,MIRZAPUR,october,barley,,
Uttar Pradesh,MIRZAPUR,november,barley,,
Uttar Pradesh,MIRZAPUR,december,barley,,
Uttar Pradesh,MIRZAPUR,october,onion,,
Uttar Pradesh,MIRZAPUR,november,onion,,
Uttar Pradesh,MIRZAPUR,january,pulses,,
Uttar Pradesh,MIRZAPUR,february,pulses,,
Uttar Pradesh,MIRZAPUR,march,pulses,,
Uttar Pradesh,MIRZAPUR,september,coriander,,
Uttar Pradesh,MIRZAPUR,october,garlic,,
Uttar Pradesh,MIRZAPUR,september,garlic,,
Uttar Pradesh,MIRZAPUR,november,garlic,,
Uttar Pradesh,MIRZAPUR,february,bottle gourd,,
Uttar Pradesh,MIRZAPUR,march,bottle gourd,,
Uttar Pradesh,MIRZAPUR,june,bottle gourd,,
Uttar Pradesh,MIRZAPUR,july,bottle gourd,,
Uttar Pradesh,MIRZAPUR,august,carrot,,
Uttar Pradesh,MIRZAPUR,september,carrot,,
Uttar Pradesh,MIRZAPUR,october,carrot,,
Uttar Pradesh,MIRZAPUR,november,tomato,,
Uttar Pradesh,MIRZAPUR,december,tomato,,
Uttar Pradesh,MIRZAPUR,october,tomato,,
Uttar Pradesh,MIRZAPUR,september,spinach,,
Uttar Pradesh,MIRZAPUR,october,spinach,,
Uttar Pradesh,MIRZAPUR,november,spinach,,
Uttar Pradesh,MIRZAPUR,august,radish,,
Uttar Pradesh,MIRZAPUR,september,radish,,
Uttar Pradesh,MIRZAPUR,october,radish,,
Uttar Pradesh,MIRZAPUR,november,radish,,
Uttar Pradesh,MIRZAPUR,january,radish,,
Uttar Pradesh,MIRZAPUR,october,beetroot,,
Uttar Pradesh,MIRZAPUR,november,beetroot,,
Uttar Pradesh,RAMPUR,january,sugarcane,,
Uttar Pradesh,RAMPUR,february,sugarcane,,
Uttar Pradesh,RAMPUR,march,sugarcane,,
Uttar Pradesh,RAMPUR,april,jute,,
Uttar Pradesh,RAMPUR,may,jute,,
Uttar Pradesh,RAMPUR,june,rice,,
Uttar Pradesh,RAMPUR,july,rice,,
Uttar Pradesh,RAMPUR,august,oilseeds,,
Uttar Pradesh,RAMPUR,september,oilseeds,,
Uttar Pradesh,RAMPUR,october,cauliflower,,
Uttar Pradesh,RAMPUR,november,wheat,,
Uttar Pradesh,RAMPUR,december,wheat,,
Uttar Pradesh,RAMPUR,march,jute,,
Uttar Pradesh,RAMPUR,june,maize,,
Uttar Pradesh,RAMPUR,july,maize,,
Uttar Pradesh,RAMPUR,june,oilseeds,,
Uttar Pradesh,RAMPUR,july,oilseeds,,
Uttar Pradesh,RAMPUR,september,cauliflower,,
Uttar Pradesh,RAMPUR,november,cauliflower,,
Uttar Pradesh,RAMPUR,december,cauliflower,,
Uttar Pradesh,RAMPUR,october,cabbage,,
Uttar Pradesh,RAMPUR,november,cabbage,,
Uttar Pradesh,RAMPUR,december,cabbage,,
Uttar Pradesh,RAMPUR,april,tomato,,
Uttar Pradesh,RAMPUR,may,tomato,,
Uttar Pradesh,RAMPUR,june,tomato,,
Uttar Pradesh,RAMPUR,november,capsicum,,
Uttar Pradesh,RAMPUR,september,radish,,
Uttar Pradesh,RAMPUR,october,cabbage,,
Uttar Pradesh,RAMPUR,november,cabbage,,
Uttar Pradesh,RAMPUR,february,chilli,,
Uttar Pradesh,RAMPUR,march,chilli,,
Uttar Pradesh,RAMPUR,march,cucumber,,
Uttar Pradesh,RAMPUR,april,cucumber,,
Uttar Pradesh,RAMPUR,october,patato,,
Uttar Pradesh,RAMPUR,november,patato,,
Uttar Pradesh,RAMPUR,december,patato,,
