state_name,district_name,season,crop
Uttar Pradesh,KAUSHAMBI,may,wheat 
Uttar Pradesh,KAUSHAMBI,june,wheat 
Uttar Pradesh,KAUSHAMBI,november,bajra
Uttar Pradesh,KAUSHAMBI,september,rice
Uttar Pradesh,KAUSHAMBI,october,mango
Uttar Pradesh,KAUSHAMBI,november,potato
Uttar Pradesh,KAUSHAMBI,february,tomato
Uttar Pradesh,KAUSHAMBI,march,wheat 
Uttar Pradesh,KAUSHAMBI,march,bajra
Uttar Pradesh,KAUSHAMBI,april,rice
Uttar Pradesh,KAUSHAMBI,october,tomato
Uttar Pradesh,KAUSHAMBI,november,wheat 
Uttar Pradesh,KAUSHAMBI,december,wheat 
Uttar Pradesh,KAUSHAMBI,october,bajra
Uttar Pradesh,KAUSHAMBI,november,rice
Uttar Pradesh,KAUSHAMBI,december,mango
Uttar Pradesh,KAUSHAMBI,october,potato
Uttar Pradesh,KAUSHAMBI,november,tomato
Uttar Pradesh,KAUSHAMBI,january,wheat 
Uttar Pradesh,KAUSHAMBI,february,bajra
Uttar Pradesh,KAUSHAMBI,march,rice
Uttar Pradesh,KAUSHAMBI,september,tomato
Uttar Pradesh,KAUSHAMBI,october,wheat 
Uttar Pradesh,KAUSHAMBI,september,wheat 
Uttar Pradesh,KAUSHAMBI,november,bajra
Uttar Pradesh,KAUSHAMBI,february,rice
Uttar Pradesh,KAUSHAMBI,march,mango
Uttar Pradesh,KAUSHAMBI,june,potato
Uttar Pradesh,KAUSHAMBI,july,tomato
Uttar Pradesh,KAUSHAMBI,august,wheat 
Uttar Pradesh,KAUSHAMBI,september,bajra
Uttar Pradesh,KAUSHAMBI,october,rice
Uttar Pradesh,KAUSHAMBI,november,tomato
Uttar Pradesh,KAUSHAMBI,december,wheat 
Uttar Pradesh,KAUSHAMBI,october,wheat 
Uttar Pradesh,KAUSHAMBI,september,bajra
Uttar Pradesh,KAUSHAMBI,october,rice
Uttar Pradesh,KAUSHAMBI,november,mango
Uttar Pradesh,KAUSHAMBI,august,potato
Uttar Pradesh,KAUSHAMBI,september,tomato
Uttar Pradesh,KAUSHAMBI,october,wheat 
Uttar Pradesh,KAUSHAMBI,november,bajra
Uttar Pradesh,KAUSHAMBI,january,rice
Uttar Pradesh,KAUSHAMBI,october,tomato
Uttar Pradesh,KAUSHAMBI,november,wheat 
Uttar Pradesh,LUCKNOW,january,wheat 
Uttar Pradesh,LUCKNOW,february,bajra
Uttar Pradesh,LUCKNOW,march,rice
Uttar Pradesh,LUCKNOW,april,mango
Uttar Pradesh,LUCKNOW,may,potato
Uttar Pradesh,LUCKNOW,june,tomato
Uttar Pradesh,LUCKNOW,july,wheat 
Uttar Pradesh,LUCKNOW,august,bajra
Uttar Pradesh,LUCKNOW,september,rice
Uttar Pradesh,LUCKNOW,october,tomato
Uttar Pradesh,LUCKNOW,november,wheat 
Uttar Pradesh,LUCKNOW,december,wheat 
Uttar Pradesh,LUCKNOW,march,bajra
Uttar Pradesh,LUCKNOW,june,rice
Uttar Pradesh,LUCKNOW,july,mango
Uttar Pradesh,LUCKNOW,june,potato
Uttar Pradesh,LUCKNOW,july,tomato
Uttar Pradesh,LUCKNOW,september,wheat 
Uttar Pradesh,LUCKNOW,november,bajra
Uttar Pradesh,LUCKNOW,december,rice
Uttar Pradesh,LUCKNOW,october,tomato
Uttar Pradesh,LUCKNOW,november,wheat 
Uttar Pradesh,LUCKNOW,december,wheat 
Uttar Pradesh,LUCKNOW,april,bajra
Uttar Pradesh,LUCKNOW,may,rice
Uttar Pradesh,LUCKNOW,june,mango
Uttar Pradesh,LUCKNOW,november,potato
Uttar Pradesh,LUCKNOW,september,tomato
Uttar Pradesh,LUCKNOW,october,wheat 
Uttar Pradesh,LUCKNOW,november,bajra
Uttar Pradesh,LUCKNOW,february,rice
Uttar Pradesh,LUCKNOW,march,tomato
Uttar Pradesh,LUCKNOW,march,wheat 
Uttar Pradesh,LUCKNOW,april,wheat 
Uttar Pradesh,LUCKNOW,october,bajra
Uttar Pradesh,LUCKNOW,november,rice
Uttar Pradesh,LUCKNOW,december,mango
Uttar Pradesh,LUCKNOW,october,potato
Uttar Pradesh,LUCKNOW,november,tomato
Uttar Pradesh,LUCKNOW,december,wheat 
Uttar Pradesh,LUCKNOW,october,bajra
Uttar Pradesh,LUCKNOW,november,rice
Uttar Pradesh,LUCKNOW,january,tomato
Uttar Pradesh,LUCKNOW,february,wheat 
Uttar Pradesh,LUCKNOW,march,wheat 
Uttar Pradesh,LUCKNOW,september,bajra
Uttar Pradesh,LUCKNOW,october,rice
Uttar Pradesh,LUCKNOW,september,mango
Uttar Pradesh,LUCKNOW,november,potato
Uttar Pradesh,LUCKNOW,february,tomato
Uttar Pradesh,LUCKNOW,march,wheat 
Uttar Pradesh,LUCKNOW,june,bajra
Uttar Pradesh,LUCKNOW,july,rice
Uttar Pradesh,LUCKNOW,august,tomato
Uttar Pradesh,LUCKNOW,september,wheat 
Uttar Pradesh,LUCKNOW,october,wheat 
Uttar Pradesh,LUCKNOW,november,bajra
Uttar Pradesh,LUCKNOW,december,rice
Uttar Pradesh,LUCKNOW,october,mango
Uttar Pradesh,LUCKNOW,september,potato
Uttar Pradesh,LUCKNOW,october,tomato
Uttar Pradesh,LUCKNOW,november,wheat 
Uttar Pradesh,LUCKNOW,august,bajra
Uttar Pradesh,LUCKNOW,september,rice
Uttar Pradesh,LUCKNOW,october,tomato
Uttar Pradesh,LUCKNOW,november,wheat 
Uttar Pradesh,LUCKNOW,january,wheat 
Uttar Pradesh,LUCKNOW,october,bajra
Uttar Pradesh,LUCKNOW,november,rice
Uttar Pradesh,MATHURA,january,mango
Uttar Pradesh,MATHURA,february,potato
Uttar Pradesh,MATHURA,march,tomato
Uttar Pradesh,MATHURA,april,wheat 
Uttar Pradesh,MATHURA,may,bajra
Uttar Pradesh,MATHURA,june,rice
Uttar Pradesh,MATHURA,july,tomato
Uttar Pradesh,MATHURA,august,wheat 
Uttar Pradesh,MATHURA,september,wheat 
Uttar Pradesh,MATHURA,october,bajra
Uttar Pradesh,MATHURA,november,rice
Uttar Pradesh,MATHURA,december,mango
Uttar Pradesh,MATHURA,march,potato
Uttar Pradesh,MATHURA,june,tomato
Uttar Pradesh,MATHURA,july,wheat 
Uttar Pradesh,MATHURA,june,bajra
Uttar Pradesh,MATHURA,july,rice
Uttar Pradesh,MATHURA,september,tomato
Uttar Pradesh,MATHURA,november,wheat 
Uttar Pradesh,MATHURA,december,wheat 
Uttar Pradesh,MATHURA,october,bajra
Uttar Pradesh,MATHURA,november,rice
Uttar Pradesh,MATHURA,december,mango
Uttar Pradesh,MATHURA,april,potato
Uttar Pradesh,MATHURA,may,tomato
Uttar Pradesh,MATHURA,june,wheat 
Uttar Pradesh,MATHURA,november,bajra
Uttar Pradesh,MATHURA,september,rice
Uttar Pradesh,MATHURA,october,tomato
Uttar Pradesh,MATHURA,november,wheat 
Uttar Pradesh,MATHURA,february,wheat 
Uttar Pradesh,MATHURA,march,bajra
Uttar Pradesh,MATHURA,march,rice
Uttar Pradesh,MATHURA,april,mango
Uttar Pradesh,MATHURA,october,potato
Uttar Pradesh,MATHURA,november,tomato
Uttar Pradesh,MATHURA,december,wheat 
Uttar Pradesh,MATHURA,october,bajra
Uttar Pradesh,MATHURA,november,rice
Uttar Pradesh,MATHURA,december,tomato
Uttar Pradesh,MATHURA,october,wheat 
Uttar Pradesh,MATHURA,november,wheat 
Uttar Pradesh,MATHURA,january,bajra
Uttar Pradesh,MATHURA,february,rice
Uttar Pradesh,MATHURA,march,mango
Uttar Pradesh,MATHURA,september,potato
Uttar Pradesh,MATHURA,october,tomato
Uttar Pradesh,MATHURA,september,wheat 
Uttar Pradesh,MATHURA,november,bajra
Uttar Pradesh,MATHURA,february,rice
Uttar Pradesh,MATHURA,march,tomato
Uttar Pradesh,MATHURA,june,wheat 
Uttar Pradesh,MATHURA,july,wheat 
Uttar Pradesh,MATHURA,august,bajra
Uttar Pradesh,MATHURA,september,rice
Uttar Pradesh,MATHURA,october,mango
Uttar Pradesh,MATHURA,november,potato
Uttar Pradesh,MATHURA,december,tomato
Uttar Pradesh,MATHURA,october,wheat 
Uttar Pradesh,MATHURA,september,bajra
Uttar Pradesh,MATHURA,october,rice
Uttar Pradesh,MATHURA,november,tomato
Uttar Pradesh,MATHURA,august,wheat 
Uttar Pradesh,MATHURA,september,wheat 
Uttar Pradesh,MATHURA,october,bajra
Uttar Pradesh,MATHURA,november,rice
Uttar Pradesh,MATHURA,january,mango
Uttar Pradesh,MATHURA,october,potato
Uttar Pradesh,MATHURA,november,tomato
Uttar Pradesh,MAU,january,wheat 
Uttar Pradesh,MAU,february,bajra
Uttar Pradesh,MAU,march,rice
Uttar Pradesh,MAU,april,tomato
Uttar Pradesh,MAU,may,wheat 
Uttar Pradesh,MAU,june,wheat 
Uttar Pradesh,MAU,july,bajra
Uttar Pradesh,MAU,august,rice
Uttar Pradesh,MAU,september,mango
Uttar Pradesh,MAU,october,potato
Uttar Pradesh,MAU,november,tomato
Uttar Pradesh,MAU,december,wheat 
Uttar Pradesh,MAU,march,bajra
Uttar Pradesh,MAU,june,rice
Uttar Pradesh,MAU,july,tomato
Uttar Pradesh,MAU,june,wheat 
Uttar Pradesh,MAU,july,wheat 
Uttar Pradesh,MAU,september,bajra
Uttar Pradesh,MAU,november,rice
Uttar Pradesh,MAU,december,mango
Uttar Pradesh,MAU,october,potato
Uttar Pradesh,MAU,november,tomato
Uttar Pradesh,MAU,december,wheat 
Uttar Pradesh,MAU,april,bajra
Uttar Pradesh,MAU,may,rice
Uttar Pradesh,MAU,june,tomato
Uttar Pradesh,MAU,november,wheat 
Uttar Pradesh,MAU,september,wheat 
Uttar Pradesh,MAU,october,bajra
Uttar Pradesh,MAU,november,rice
Uttar Pradesh,MAU,february,mango
Uttar Pradesh,MAU,march,potato
Uttar Pradesh,MAU,march,tomato
Uttar Pradesh,MAU,april,wheat 
Uttar Pradesh,MAU,october,bajra
Uttar Pradesh,MAU,november,rice
Uttar Pradesh,MAU,december,tomato
Uttar Pradesh,MAU,october,wheat 
Uttar Pradesh,MAU,november,wheat 
Uttar Pradesh,MAU,december,bajra
Uttar Pradesh,MAU,october,rice
Uttar Pradesh,MAU,november,mango
Uttar Pradesh,MAU,january,potato
Uttar Pradesh,MAU,february,tomato
Uttar Pradesh,MAU,march,wheat 
Uttar Pradesh,MAU,september,bajra
Uttar Pradesh,MAU,october,rice
Uttar Pradesh,MAU,september,tomato
Uttar Pradesh,MAU,november,wheat 
Uttar Pradesh,MAU,february,wheat 
Uttar Pradesh,MAU,march,bajra
Uttar Pradesh,MAU,june,rice
Uttar Pradesh,MAU,july,mango
Uttar Pradesh,MAU,august,potato
Uttar Pradesh,MAU,september,tomato
Uttar Pradesh,MAU,october,wheat 
Uttar Pradesh,MAU,november,bajra
Uttar Pradesh,MAU,december,rice
Uttar Pradesh,MAU,october,tomato
Uttar Pradesh,MAU,september,wheat 
Uttar Pradesh,MAU,october,wheat 
Uttar Pradesh,MAU,november,bajra
Uttar Pradesh,MAU,august,rice
Uttar Pradesh,MAU,september,mango
Uttar Pradesh,MAU,october,potato
Uttar Pradesh,MAU,november,tomato
Uttar Pradesh,MAU,january,wheat 
Uttar Pradesh,MAU,october,bajra
Uttar Pradesh,MAU,november,rice
Uttar Pradesh,MEERUT,january,tomato
Uttar Pradesh,MEERUT,february,wheat 
Uttar Pradesh,MEERUT,march,wheat 
Uttar Pradesh,MEERUT,april,bajra
Uttar Pradesh,MEERUT,may,rice
Uttar Pradesh,MEERUT,june,mango
Uttar Pradesh,MEERUT,july,potato
Uttar Pradesh,MEERUT,august,tomato
Uttar Pradesh,MEERUT,september,wheat 
Uttar Pradesh,MEERUT,october,bajra
Uttar Pradesh,MEERUT,november,rice
Uttar Pradesh,MEERUT,december,tomato
Uttar Pradesh,MEERUT,march,wheat 
Uttar Pradesh,MEERUT,june,wheat 
Uttar Pradesh,MEERUT,july,bajra
Uttar Pradesh,MEERUT,june,rice
Uttar Pradesh,MEERUT,july,mango
Uttar Pradesh,MEERUT,september,potato
Uttar Pradesh,MEERUT,november,tomato
Uttar Pradesh,MEERUT,december,wheat 
Uttar Pradesh,MEERUT,october,bajra
Uttar Pradesh,MEERUT,november,rice
Uttar Pradesh,MEERUT,december,tomato
Uttar Pradesh,MEERUT,april,wheat 
Uttar Pradesh,MEERUT,may,wheat 
Uttar Pradesh,MEERUT,june,bajra
Uttar Pradesh,MEERUT,november,rice
Uttar Pradesh,MEERUT,september,mango
Uttar Pradesh,MEERUT,october,potato
Uttar Pradesh,MEERUT,november,tomato
Uttar Pradesh,MEERUT,february,wheat 
Uttar Pradesh,MEERUT,march,bajra
Uttar Pradesh,MEERUT,march,rice
Uttar Pradesh,MEERUT,april,tomato
Uttar Pradesh,MEERUT,october,wheat 
Uttar Pradesh,MEERUT,november,wheat 
Uttar Pradesh,MEERUT,december,bajra
Uttar Pradesh,MEERUT,october,rice
Uttar Pradesh,MEERUT,november,mango
Uttar Pradesh,MEERUT,december,potato
Uttar Pradesh,MEERUT,october,tomato
Uttar Pradesh,MEERUT,november,wheat 
Uttar Pradesh,MEERUT,january,bajra
Uttar Pradesh,MEERUT,february,rice
Uttar Pradesh,MEERUT,march,tomato
Uttar Pradesh,MEERUT,september,wheat 
Uttar Pradesh,MEERUT,october,wheat 
Uttar Pradesh,MEERUT,september,bajra
Uttar Pradesh,MEERUT,november,rice
Uttar Pradesh,MEERUT,february,mango
Uttar Pradesh,MEERUT,march,potato
Uttar Pradesh,MEERUT,june,tomato
Uttar Pradesh,MEERUT,july,wheat 
Uttar Pradesh,MEERUT,august,bajra
Uttar Pradesh,MEERUT,september,rice
Uttar Pradesh,MEERUT,october,tomato
Uttar Pradesh,MEERUT,november,wheat 
Uttar Pradesh,MEERUT,december,wheat 
Uttar Pradesh,MEERUT,october,bajra
Uttar Pradesh,MEERUT,september,rice
Uttar Pradesh,MEERUT,october,mango
Uttar Pradesh,MEERUT,november,potato
Uttar Pradesh,MEERUT,august,tomato
Uttar Pradesh,MEERUT,september,wheat 
Uttar Pradesh,MEERUT,october,bajra
Uttar Pradesh,MEERUT,november,rice
Uttar Pradesh,MEERUT,january,tomato
Uttar Pradesh,MEERUT,october,wheat 
Uttar Pradesh,MEERUT,november,wheat 
Uttar Pradesh,MIRZAPUR,january,bajra
Uttar Pradesh,MIRZAPUR,february,rice
Uttar Pradesh,MIRZAPUR,march,mango
Uttar Pradesh,MIRZAPUR,april,potato
Uttar Pradesh,MIRZAPUR,may,tomato
Uttar Pradesh,MIRZAPUR,june,wheat 
Uttar Pradesh,MIRZAPUR,july,bajra
Uttar Pradesh,MIRZAPUR,august,rice
Uttar Pradesh,MIRZAPUR,september,tomato
Uttar Pradesh,MIRZAPUR,october,wheat 
Uttar Pradesh,MIRZAPUR,november,wheat 
Uttar Pradesh,MIRZAPUR,december,bajra
Uttar Pradesh,MIRZAPUR,march,rice
Uttar Pradesh,MIRZAPUR,june,mango
Uttar Pradesh,MIRZAPUR,july,potato
Uttar Pradesh,MIRZAPUR,june,tomato
Uttar Pradesh,MIRZAPUR,july,wheat 
Uttar Pradesh,MIRZAPUR,september,bajra
Uttar Pradesh,MIRZAPUR,november,rice
Uttar Pradesh,MIRZAPUR,december,tomato
Uttar Pradesh,MIRZAPUR,october,wheat 
Uttar Pradesh,MIRZAPUR,november,wheat 
Uttar Pradesh,MIRZAPUR,december,bajra
Uttar Pradesh,MIRZAPUR,april,rice
Uttar Pradesh,MIRZAPUR,may,mango
Uttar Pradesh,MIRZAPUR,june,potato
Uttar Pradesh,MIRZAPUR,november,tomato
Uttar Pradesh,MIRZAPUR,september,wheat 
Uttar Pradesh,MIRZAPUR,october,bajra
Uttar Pradesh,MIRZAPUR,november,rice
Uttar Pradesh,MIRZAPUR,february,tomato
Uttar Pradesh,MIRZAPUR,march,wheat 
Uttar Pradesh,MIRZAPUR,march,wheat 
Uttar Pradesh,MIRZAPUR,april,bajra
Uttar Pradesh,MIRZAPUR,october,rice
Uttar Pradesh,MIRZAPUR,november,mango
Uttar Pradesh,MIRZAPUR,december,potato
Uttar Pradesh,MIRZAPUR,october,tomato
Uttar Pradesh,MIRZAPUR,november,wheat 
Uttar Pradesh,MIRZAPUR,december,bajra
Uttar Pradesh,MIRZAPUR,october,rice
Uttar Pradesh,MIRZAPUR,november,tomato
Uttar Pradesh,MIRZAPUR,january,wheat 
Uttar Pradesh,MIRZAPUR,february,wheat 
Uttar Pradesh,MIRZAPUR,march,bajra
Uttar Pradesh,MIRZAPUR,september,rice
Uttar Pradesh,MIRZAPUR,october,mango
Uttar Pradesh,MIRZAPUR,september,potato
Uttar Pradesh,MIRZAPUR,november,tomato
Uttar Pradesh,MIRZAPUR,february,wheat 
Uttar Pradesh,MIRZAPUR,march,bajra
Uttar Pradesh,MIRZAPUR,june,rice
Uttar Pradesh,MIRZAPUR,july,tomato
Uttar Pradesh,MIRZAPUR,august,wheat 
Uttar Pradesh,MIRZAPUR,september,wheat 
Uttar Pradesh,MIRZAPUR,october,bajra
Uttar Pradesh,MIRZAPUR,november,rice
Uttar Pradesh,MIRZAPUR,december,mango
Uttar Pradesh,MIRZAPUR,october,potato
Uttar Pradesh,MIRZAPUR,september,tomato
Uttar Pradesh,MIRZAPUR,october,wheat 
Uttar Pradesh,MIRZAPUR,november,bajra
Uttar Pradesh,MIRZAPUR,august,rice
Uttar Pradesh,MIRZAPUR,september,tomato
Uttar Pradesh,MIRZAPUR,october,wheat 
Uttar Pradesh,MIRZAPUR,november,wheat 
Uttar Pradesh,MIRZAPUR,january,bajra
Uttar Pradesh,MIRZAPUR,october,rice
Uttar Pradesh,MIRZAPUR,november,mango
Uttar Pradesh,RAMPUR,january,potato
Uttar Pradesh,RAMPUR,february,tomato
Uttar Pradesh,RAMPUR,march,wheat 
Uttar Pradesh,RAMPUR,april,bajra
Uttar Pradesh,RAMPUR,may,rice
Uttar Pradesh,RAMPUR,june,tomato
Uttar Pradesh,RAMPUR,july,wheat 
Uttar Pradesh,RAMPUR,august,wheat 
Uttar Pradesh,RAMPUR,september,bajra
Uttar Pradesh,RAMPUR,october,rice
Uttar Pradesh,RAMPUR,november,mango
Uttar Pradesh,RAMPUR,december,potato
Uttar Pradesh,RAMPUR,march,tomato
Uttar Pradesh,RAMPUR,june,wheat 
Uttar Pradesh,RAMPUR,july,bajra
Uttar Pradesh,RAMPUR,june,rice
Uttar Pradesh,RAMPUR,july,tomato
Uttar Pradesh,RAMPUR,september,wheat 
Uttar Pradesh,RAMPUR,november,wheat 
Uttar Pradesh,RAMPUR,december,bajra
Uttar Pradesh,RAMPUR,october,rice
Uttar Pradesh,RAMPUR,november,mango
Uttar Pradesh,RAMPUR,december,potato
Uttar Pradesh,RAMPUR,april,tomato
Uttar Pradesh,RAMPUR,may,wheat 
Uttar Pradesh,RAMPUR,june,bajra
Uttar Pradesh,RAMPUR,november,rice
Uttar Pradesh,RAMPUR,september,tomato
Uttar Pradesh,RAMPUR,october,wheat 
Uttar Pradesh,RAMPUR,november,wheat 
Uttar Pradesh,RAMPUR,february,bajra
Uttar Pradesh,RAMPUR,march,rice
Uttar Pradesh,RAMPUR,march,mango
Uttar Pradesh,RAMPUR,april,potato
Uttar Pradesh,RAMPUR,october,tomato
Uttar Pradesh,RAMPUR,november,wheat 
Uttar Pradesh,RAMPUR,december,bajra
Uttar Pradesh,RAMPUR,october,rice
Uttar Pradesh,RAMPUR,november,tomato
Uttar Pradesh,RAMPUR,december,wheat 
Uttar Pradesh,RAMPUR,october,wheat 
Uttar Pradesh,RAMPUR,november,bajra
Uttar Pradesh,RAMPUR,january,rice
Uttar Pradesh,RAMPUR,february,mango
Uttar Pradesh,RAMPUR,march,potato
Uttar Pradesh,RAMPUR,september,tomato
Uttar Pradesh,RAMPUR,october,wheat 
Uttar Pradesh,RAMPUR,september,bajra
Uttar Pradesh,RAMPUR,november,rice
Uttar Pradesh,RAMPUR,february,tomato
Uttar Pradesh,RAMPUR,march,wheat 
Uttar Pradesh,RAMPUR,june,wheat 
Uttar Pradesh,RAMPUR,july,bajra
Uttar Pradesh,RAMPUR,august,rice
Uttar Pradesh,RAMPUR,september,mango
Uttar Pradesh,RAMPUR,october,potato
Uttar Pradesh,RAMPUR,november,tomato
Uttar Pradesh,RAMPUR,december,wheat 
Uttar Pradesh,RAMPUR,october,bajra
Uttar Pradesh,RAMPUR,september,rice
Uttar Pradesh,RAMPUR,october,tomato
Uttar Pradesh,RAMPUR,november,wheat 
Uttar Pradesh,RAMPUR,august,wheat 
Uttar Pradesh,RAMPUR,september,bajra
Uttar Pradesh,RAMPUR,october,rice
Uttar Pradesh,RAMPUR,november,mango
Uttar Pradesh,RAMPUR,january,potato
Uttar Pradesh,RAMPUR,october,tomato
Uttar Pradesh,RAMPUR,november,wheat 
Uttar Pradesh,VARANASI,january,bajra
Uttar Pradesh,VARANASI,february,rice
Uttar Pradesh,VARANASI,march,tomato
Uttar Pradesh,VARANASI,april,wheat 
Uttar Pradesh,VARANASI,may,wheat 
Uttar Pradesh,VARANASI,june,bajra
Uttar Pradesh,VARANASI,july,rice
Uttar Pradesh,VARANASI,august,mango
Uttar Pradesh,VARANASI,september,potato
Uttar Pradesh,VARANASI,october,tomato
Uttar Pradesh,VARANASI,november,wheat 
Uttar Pradesh,VARANASI,december,bajra
Uttar Pradesh,VARANASI,march,rice
Uttar Pradesh,VARANASI,june,tomato
Uttar Pradesh,VARANASI,july,wheat 
Uttar Pradesh,VARANASI,june,wheat 
Uttar Pradesh,VARANASI,july,bajra
Uttar Pradesh,VARANASI,september,rice
Uttar Pradesh,VARANASI,november,mango
Uttar Pradesh,VARANASI,december,potato
Uttar Pradesh,VARANASI,october,tomato
Uttar Pradesh,VARANASI,november,wheat 
Uttar Pradesh,VARANASI,december,bajra
Uttar Pradesh,VARANASI,april,rice
Uttar Pradesh,VARANASI,may,tomato
Uttar Pradesh,VARANASI,june,wheat 
Uttar Pradesh,VARANASI,november,wheat 
Uttar Pradesh,VARANASI,september,bajra
Uttar Pradesh,VARANASI,october,rice
Uttar Pradesh,VARANASI,november,mango
Uttar Pradesh,VARANASI,february,potato
Uttar Pradesh,VARANASI,march,tomato
Uttar Pradesh,VARANASI,march,wheat 
Uttar Pradesh,VARANASI,april,bajra
Uttar Pradesh,VARANASI,october,rice
Uttar Pradesh,VARANASI,november,tomato
Uttar Pradesh,VARANASI,december,wheat 
Uttar Pradesh,VARANASI,october,wheat 
Uttar Pradesh,VARANASI,november,bajra
Uttar Pradesh,VARANASI,december,rice
Uttar Pradesh,VARANASI,october,mango
Uttar Pradesh,VARANASI,november,potato
Uttar Pradesh,VARANASI,january,tomato
Uttar Pradesh,VARANASI,february,wheat 
Uttar Pradesh,VARANASI,march,bajra
Uttar Pradesh,VARANASI,september,rice
Uttar Pradesh,VARANASI,october,tomato
Uttar Pradesh,VARANASI,september,wheat 
Uttar Pradesh,VARANASI,november,wheat 
Uttar Pradesh,VARANASI,february,bajra
Uttar Pradesh,VARANASI,march,rice
Uttar Pradesh,VARANASI,june,mango
Uttar Pradesh,VARANASI,july,potato
Uttar Pradesh,VARANASI,august,tomato
Uttar Pradesh,VARANASI,september,wheat 
Uttar Pradesh,VARANASI,october,bajra
Uttar Pradesh,VARANASI,november,rice
Uttar Pradesh,VARANASI,december,tomato
Uttar Pradesh,VARANASI,october,wheat 
Uttar Pradesh,VARANASI,september,wheat 
Uttar Pradesh,VARANASI,october,bajra
Uttar Pradesh,VARANASI,november,rice
Uttar Pradesh,VARANASI,august,mango
Uttar Pradesh,VARANASI,september,potato
Uttar Pradesh,VARANASI,october,tomato
Uttar Pradesh,VARANASI,november,wheat 
Uttar Pradesh,VARANASI,january,bajra
Uttar Pradesh,VARANASI,october,rice
Uttar Pradesh,VARANASI,november,tomato
